1609459200.0,0.00468300,0.00570400,0.00461600,0.00568200,120561383.00000000
1609545600.0,0.00568900,0.01412100,0.00556400,0.01056200,2781157985.00000000
1609632000.0,0.01050500,0.01406100,0.00928400,0.00985100,1522371912.00000000
1609718400.0,0.00984300,0.01153400,0.00699300,0.00976700,684654250.00000000
1609804800.0,0.00979700,0.01039600,0.00887300,0.01000800,221602139.00000000
1609891200.0,0.01002600,0.01103800,0.00961600,0.01046100,243920665.00000000
1609977600.0,0.01048500,0.01059100,0.00876100,0.00977200,141274526.00000000
1610064000.0,0.00977200,0.01031900,0.00883800,0.00975200,138958820.00000000
1610150400.0,0.00976600,0.01080800,0.00966400,0.01020700,161216873.00000000
1610236800.0,0.01022700,0.01093200,0.00900000,0.00983100,109377662.00000000
1610323200.0,0.00981800,0.00984600,0.00670600,0.00883100,283907976.00000000
1610409600.0,0.00883200,0.00914600,0.00782400,0.00806400,96885750.00000000
1610496000.0,0.00804600,0.00867900,0.00775500,0.00867900,64890406.00000000
1610582400.0,0.00867900,0.01008600,0.00832200,0.00940300,179956538.00000000
1610668800.0,0.00940900,0.00983100,0.00831500,0.00935000,153209198.00000000
1610755200.0,0.00939400,0.00956000,0.00905000,0.00924000,81966949.00000000
1610841600.0,0.00923800,0.00938500,0.00878200,0.00909200,57857774.00000000
1610928000.0,0.00910500,0.00931400,0.00893500,0.00917900,34806939.00000000
1611014400.0,0.00920100,0.00968200,0.00897900,0.00905700,61883210.00000000
1611100800.0,0.00904000,0.00915000,0.00850100,0.00904400,54964419.00000000
1611187200.0,0.00906900,0.00911200,0.00802700,0.00813600,91272157.00000000
1611273600.0,0.00814100,0.00876900,0.00754200,0.00851900,66166764.00000000
1611360000.0,0.00849100,0.00881600,0.00836500,0.00858800,28399883.00000000
1611446400.0,0.00855400,0.00897900,0.00851400,0.00871100,36728152.00000000
1611532800.0,0.00871100,0.00892300,0.00817100,0.00833400,33404641.00000000
1611619200.0,0.00833200,0.00845100,0.00795500,0.00825700,29014200.00000000
1611705600.0,0.00824200,0.00824200,0.00726500,0.00741900,38528993.00000000
1611792000.0,0.00744500,0.03800000,0.00730800,0.03656000,5696924205.00000000
1611878400.0,0.03656000,0.08738100,0.03100000,0.04565300,6745466376.00000000
1611964800.0,0.04587600,0.05084500,0.02220000,0.02833400,3200306168.00000000
1612051200.0,0.02833300,0.04950000,0.02680200,0.03701900,2224130875.00000000
1612137600.0,0.03706600,0.04390000,0.03290600,0.03486000,1222645019.00000000
1612224000.0,0.03480000,0.03532900,0.02880000,0.03134800,579817826.00000000
1612310400.0,0.03137100,0.03980000,0.03102100,0.03729500,762518081.00000000
1612396800.0,0.03732100,0.06000000,0.03554600,0.05300600,3087243505.00000000
1612483200.0,0.05293900,0.05436900,0.04320600,0.04678000,905998589.00000000
1612569600.0,0.04685100,0.05894600,0.04445900,0.05784800,935911910.00000000
1612656000.0,0.05784900,0.08735100,0.05319300,0.07802100,2480561500.00000000
1612742400.0,0.07815000,0.08545300,0.06273100,0.07880000,1478798358.00000000
1612828800.0,0.07880100,0.08378100,0.06320000,0.07025100,947427466.00000000
1612915200.0,0.07025100,0.08175400,0.06633800,0.07272300,787401226.00000000
1613001600.0,0.07272100,0.07570500,0.06800000,0.06979500,324272158.00000000
1613088000.0,0.06979000,0.07324600,0.06100000,0.06998000,401241507.00000000
1613174400.0,0.07008100,0.07181500,0.06584900,0.06637000,205847443.00000000
1613260800.0,0.06640600,0.06652600,0.05550000,0.06275600,468759516.00000000
1613347200.0,0.06265800,0.06422200,0.04761100,0.05654500,699275323.00000000
1613433600.0,0.05654900,0.06065200,0.05062400,0.05358000,324446026.00000000
1613520000.0,0.05354400,0.05509300,0.04782800,0.04950800,293526449.00000000
1613606400.0,0.04951000,0.06500000,0.04891600,0.05889900,728380335.00000000
1613692800.0,0.05879500,0.05969300,0.05327600,0.05511300,376991702.00000000
1613779200.0,0.05511300,0.06074900,0.05061800,0.05431900,371366303.00000000
1613865600.0,0.05420300,0.05987700,0.05336700,0.05608000,301792427.00000000
1613952000.0,0.05608000,0.06080000,0.04560600,0.05359100,402067481.00000000
1614038400.0,0.05363100,0.05383600,0.04133000,0.04766900,295890402.00000000
1614124800.0,0.04774600,0.06058000,0.04593800,0.05676400,546585442.00000000
1614211200.0,0.05676600,0.05811800,0.04952200,0.04987000,267847060.00000000
1614297600.0,0.04989100,0.05260000,0.04850000,0.05047400,188229829.00000000
1614384000.0,0.05049100,0.05208900,0.04916100,0.05011700,123217558.00000000
1614470400.0,0.05007900,0.05032600,0.04470100,0.04821600,122820451.00000000
1614556800.0,0.04828100,0.05267100,0.04791600,0.05059500,165480805.00000000
1614643200.0,0.05058900,0.05250000,0.04919800,0.05042800,131025747.00000000
1614729600.0,0.05037400,0.05221300,0.05003700,0.05039300,108576840.00000000
1614816000.0,0.05038900,0.05118400,0.04768000,0.04997500,92831804.00000000
1614902400.0,0.04998800,0.05102900,0.04800200,0.04951300,89584305.00000000
1614988800.0,0.04959000,0.05260400,0.04910400,0.05100000,158509276.00000000
1615075200.0,0.05098500,0.05246200,0.05046900,0.05202800,94187239.00000000
1615161600.0,0.05203000,0.06312300,0.05148800,0.06311100,418826704.00000000
1615248000.0,0.06310200,0.06310200,0.05600000,0.05794100,212551891.00000000
1615334400.0,0.05794100,0.05879200,0.05450000,0.05591800,175636189.00000000
1615420800.0,0.05594900,0.05717200,0.05433000,0.05594800,112091163.00000000
1615507200.0,0.05594800,0.05700000,0.05408100,0.05528500,106705934.00000000
1615593600.0,0.05523400,0.06287500,0.05468800,0.06287300,244114292.00000000
1615680000.0,0.06263700,0.06363300,0.05823500,0.05824400,312643576.00000000
1615766400.0,0.05822900,0.05975900,0.05500000,0.05701400,165110487.00000000
1615852800.0,0.05696900,0.05912400,0.05531800,0.05868500,134281356.00000000
1615939200.0,0.05863600,0.05900000,0.05652500,0.05790400,74007948.00000000
1616025600.0,0.05794000,0.05930000,0.05692300,0.05726900,80559284.00000000
1616112000.0,0.05735200,0.05985700,0.05641300,0.05825700,116537034.00000000
1616198400.0,0.05825700,0.06065000,0.05800000,0.05885800,122188536.00000000
1616284800.0,0.05880000,0.05955800,0.05675100,0.05754600,62101799.00000000
1616371200.0,0.05756000,0.05797400,0.05442400,0.05491300,105169200.00000000
1616457600.0,0.05491300,0.05612000,0.05259000,0.05339100,98778649.00000000
1616544000.0,0.05333700,0.05670600,0.05085700,0.05151100,106564294.00000000
1616630400.0,0.05150800,0.05254800,0.04952900,0.05127400,101087429.00000000
1616716800.0,0.05127000,0.05405400,0.05126500,0.05402600,50852744.00000000
1616803200.0,0.05404000,0.05545600,0.05332800,0.05439400,58018169.00000000
1616889600.0,0.05447400,0.05488000,0.05298300,0.05367600,42211902.00000000
1616976000.0,0.05364300,0.05482500,0.05318600,0.05413600,61976532.00000000
1617062400.0,0.05413600,0.05563500,0.05369300,0.05403200,87662200.00000000
1617148800.0,0.05405700,0.05452400,0.05163300,0.05379000,95587770.00000000
1617235200.0,0.05379800,0.07137300,0.05363600,0.06212500,1045867688.00000000
1617321600.0,0.06212500,0.06285600,0.05725700,0.05762600,260503347.00000000
1617408000.0,0.05762600,0.05956600,0.05550000,0.05550800,153170672.00000000
1617494400.0,0.05550800,0.05820300,0.05510100,0.05735300,107708617.00000000
1617580800.0,0.05735300,0.06071100,0.05623800,0.05994100,200246786.00000000
1617667200.0,0.06000800,0.06545400,0.05800000,0.06439600,466425642.00000000
1617753600.0,0.06432100,0.06744200,0.05713700,0.05879800,432227340.00000000
1617840000.0,0.05874800,0.06237600,0.05857800,0.06182300,123863669.00000000
1617926400.0,0.06178700,0.06431700,0.06044800,0.06151500,211860227.00000000
1618012800.0,0.06156800,0.06586400,0.06091800,0.06370000,212862545.00000000
1618099200.0,0.06372900,0.07999900,0.06333700,0.07433600,1026709892.00000000
1618185600.0,0.07423900,0.07545600,0.06863600,0.07060300,285910035.00000000
1618272000.0,0.07070300,0.09629500,0.07060800,0.09418500,891487026.00000000
1618358400.0,0.09444700,0.14556600,0.09210300,0.12139100,2545660776.00000000
1618444800.0,0.12156600,0.19220000,0.11978500,0.18264700,1901204715.00000000
1618531200.0,0.18266700,0.48000000,0.17911800,0.36542400,4097098791.00000000
1618617600.0,0.36612000,0.38367300,0.23111100,0.28265200,1814477039.00000000
1618704000.0,0.28265400,0.35142700,0.24034200,0.32310000,1211940327.00000000
1618790400.0,0.32314400,0.43661400,0.30897300,0.40923000,1311921399.00000000
1618876800.0,0.40923000,0.42445500,0.27033300,0.31714500,1447204854.00000000
1618963200.0,0.31745400,0.34794200,0.29589700,0.30588300,799721489.00000000
1619049600.0,0.30583900,0.30932700,0.25300700,0.26080900,883403336.00000000
1619136000.0,0.26086700,0.26953000,0.16000000,0.25021100,1213330221.00000000
1619222400.0,0.25021100,0.29000000,0.22803800,0.27020400,908497881.00000000
1619308800.0,0.27034500,0.28947000,0.22190000,0.25171000,486955139.50000000
1619395200.0,0.25181000,0.28100000,0.24743000,0.27184000,462388570.50000000
1619481600.0,0.27196000,0.28000000,0.26476000,0.27252000,307947530.80000000
1619568000.0,0.27251000,0.34679500,0.25535000,0.32332000,1076467869.40000000
1619654400.0,0.32332000,0.32538000,0.29600000,0.30500000,446305014.80000000
1619740800.0,0.30500000,0.34034000,0.30242000,0.33783000,382784534.70000000
1619827200.0,0.33783000,0.39800000,0.32816000,0.39106000,649771519.20000000
1619913600.0,0.39131000,0.40064000,0.36200000,0.37461000,470714826.50000000
1620000000.0,0.37461000,0.44820000,0.37418000,0.44171000,540807122.30000000
1620086400.0,0.44175000,0.61210000,0.39536000,0.53876000,1797592890.30000000
1620172800.0,0.53947000,0.69920000,0.50950000,0.65486000,1645210084.50000000
1620259200.0,0.65491000,0.66593000,0.54169000,0.58161000,816070961.90000000
1620345600.0,0.58161000,0.73500000,0.51800000,0.69013000,1210297114.90000000
1620432000.0,0.69014000,0.74030000,0.60000000,0.63794000,1070635928.70000000
1620518400.0,0.63794000,0.70353000,0.41831000,0.57108000,2222298457.00000000
1620604800.0,0.57109000,0.57250000,0.42000000,0.45101000,876306198.50000000
1620691200.0,0.45103000,0.54900000,0.44340000,0.49414000,739121359.00000000
1620777600.0,0.49422000,0.52298000,0.38290000,0.39123000,497545471.30000000
1620864000.0,0.39115000,0.52000000,0.35200000,0.48959000,1003744610.90000000
1620950400.0,0.48900000,0.59100000,0.46462000,0.56021000,943381739.20000000
1621036800.0,0.56039000,0.56448000,0.49101000,0.50854000,416188709.10000000
1621123200.0,0.50867000,0.55000000,0.45000000,0.51400000,424302950.00000000
1621209600.0,0.51399000,0.51725000,0.45600000,0.48747000,339655571.90000000
1621296000.0,0.48761000,0.51579000,0.46967000,0.47606000,238056538.60000000
1621382400.0,0.47626000,0.47950000,0.21255000,0.33037000,1051621005.90000000
1621468800.0,0.33016000,0.43595000,0.29524000,0.39812000,918828112.70000000
1621555200.0,0.39795000,0.41270000,0.31391000,0.35833000,525813546.50000000
1621641600.0,0.35846000,0.37750000,0.31713000,0.34244000,357438396.00000000
1621728000.0,0.34245000,0.35116000,0.24787000,0.30679000,587318506.80000000
1621814400.0,0.30682000,0.37500000,0.29561000,0.36644000,517591294.80000000
1621900800.0,0.36618000,0.38053000,0.32200000,0.34642000,388627635.60000000
1621987200.0,0.34641000,0.36708000,0.33721000,0.35306000,225092617.00000000
1622073600.0,0.35322000,0.35350000,0.32744000,0.33440000,140396810.10000000
1622160000.0,0.33447000,0.34800000,0.30071000,0.31121000,246107731.60000000
1622246400.0,0.31131000,0.31806000,0.28000000,0.30296000,175976068.60000000
1622332800.0,0.30286000,0.31100000,0.28694000,0.30211000,121728629.60000000
1622419200.0,0.30188000,0.33000000,0.29407000,0.32582000,144626202.10000000
1622505600.0,0.32542000,0.38450000,0.31121000,0.36976000,373765016.00000000
1622592000.0,0.37007000,0.44666000,0.35103000,0.42347000,781836387.10000000
1622678400.0,0.42359000,0.44144000,0.37739000,0.40063000,428693051.70000000
1622764800.0,0.40087000,0.40225000,0.35019000,0.37637000,385522413.40000000
1622851200.0,0.37639000,0.39500000,0.36000000,0.37136000,240477584.60000000
1622937600.0,0.37148000,0.37720000,0.36658000,0.37154000,98278070.90000000
1623024000.0,0.37163000,0.38000000,0.32750000,0.33176000,186220365.20000000
1623110400.0,0.33148000,0.34187000,0.29557000,0.32640000,240967129.10000000
1623196800.0,0.32634000,0.35499000,0.31250000,0.34332000,206512149.10000000
1623283200.0,0.34350000,0.34530000,0.32267000,0.32635000,160228214.30000000
1623369600.0,0.32614000,0.33400000,0.31100000,0.31877000,107725443.60000000
1623456000.0,0.31876000,0.31929000,0.30063000,0.31219000,122068855.10000000
1623542400.0,0.31215000,0.33017000,0.30746000,0.32414000,97529585.70000000
1623628800.0,0.32404000,0.33775000,0.31999000,0.32786000,142875263.60000000
1623715200.0,0.32778000,0.33070000,0.31650000,0.32014000,113121223.30000000
1623801600.0,0.32016000,0.32148000,0.30512000,0.30774000,94128284.80000000
1623888000.0,0.30773000,0.31412000,0.30260000,0.30636000,70863905.50000000
1623974400.0,0.30630000,0.30764000,0.28000000,0.29337000,125082086.00000000
1624060800.0,0.29343000,0.29800000,0.28560000,0.28560000,80924398.00000000
1624147200.0,0.28582000,0.28982000,0.25531000,0.28050000,162888464.20000000
1624233600.0,0.28031000,0.28128000,0.16500000,0.17886000,714994040.70000000
1624320000.0,0.17865000,0.21697000,0.16320000,0.19087000,1006656472.00000000
1624406400.0,0.19080000,0.24868000,0.18047000,0.23462000,648490927.70000000
1624492800.0,0.23497000,0.26933000,0.22203000,0.26375000,427538523.00000000
1624579200.0,0.26375000,0.28953000,0.22873000,0.23747000,656105599.20000000
1624665600.0,0.23744000,0.25531000,0.23060000,0.24588000,320263628.50000000
1624752000.0,0.24579000,0.26774000,0.24025000,0.26465000,249297644.80000000
1624838400.0,0.26465000,0.26723000,0.25051000,0.25704000,233702297.90000000
1624924800.0,0.25704000,0.27572000,0.25250000,0.26339000,232256276.60000000
1625011200.0,0.26343000,0.26395000,0.23781000,0.25399000,222752337.80000000
1625097600.0,0.25397000,0.26327000,0.23818000,0.24387000,282182801.60000000
1625184000.0,0.24380000,0.24906000,0.23850000,0.24486000,130255589.50000000
1625270400.0,0.24502000,0.25798000,0.24210000,0.24642000,100292698.70000000
1625356800.0,0.24629000,0.25500000,0.24334000,0.24640000,112594913.10000000
1625443200.0,0.24630000,0.24644000,0.22565000,0.23116000,131516528.50000000
1625529600.0,0.23123000,0.24215000,0.22928000,0.23436000,141954795.70000000
1625616000.0,0.23422000,0.23872000,0.22104000,0.22383000,119061493.40000000
1625702400.0,0.22383000,0.22487000,0.20145000,0.20701000,198540329.60000000
1625788800.0,0.20716000,0.22982000,0.19530000,0.21971000,312019482.80000000
1625875200.0,0.21973000,0.22879000,0.20978000,0.21375000,117958845.00000000
1625961600.0,0.21375000,0.21922000,0.21061000,0.21595000,73644225.60000000
1626048000.0,0.21600000,0.21897000,0.20100000,0.20770000,103048390.30000000
1626134400.0,0.20771000,0.20880000,0.19751000,0.19994000,104285980.40000000
1626220800.0,0.19994000,0.20464000,0.18747000,0.19767000,154365282.90000000
1626307200.0,0.19760000,0.20085000,0.18048000,0.18527000,117287491.40000000
1626393600.0,0.18531000,0.18832000,0.17123000,0.17209000,130988492.90000000
1626480000.0,0.17199000,0.20531000,0.16896000,0.18755000,290762855.20000000
1626566400.0,0.18755000,0.19607000,0.18022000,0.18156000,168089608.90000000
1626652800.0,0.18162000,0.18430000,0.17046000,0.17365000,115841676.90000000
1626739200.0,0.17365000,0.17990000,0.15990000,0.17045000,258860110.70000000
1626825600.0,0.17050000,0.21438000,0.16833000,0.19028000,600651681.60000000
1626912000.0,0.19036000,0.19642000,0.18616000,0.19110000,187763152.10000000
1626998400.0,0.19113000,0.19979000,0.18280000,0.19497000,169628372.00000000
1627084800.0,0.19490000,0.20454000,0.19121000,0.19694000,181782999.20000000
1627171200.0,0.19704000,0.20087000,0.19122000,0.19806000,150116093.80000000
1627257600.0,0.19804000,0.23323000,0.19693000,0.20370000,628952896.00000000
1627344000.0,0.20369000,0.20970000,0.19510000,0.20610000,204983063.50000000
1627430400.0,0.20589000,0.21385000,0.20172000,0.20577000,213013953.30000000
1627516800.0,0.20569000,0.20667000,0.20027000,0.20504000,111767285.80000000
1627603200.0,0.20508000,0.21075000,0.19600000,0.20874000,180863761.90000000
1627689600.0,0.20882000,0.21455000,0.20496000,0.20775000,176172361.10000000
1627776000.0,0.20783000,0.21795000,0.20100000,0.20433000,206445976.10000000
1627862400.0,0.20439000,0.20997000,0.20175000,0.20335000,161933371.50000000
1627948800.0,0.20328000,0.20513000,0.19340000,0.19620000,142650049.90000000
1628035200.0,0.19626000,0.20326000,0.19418000,0.20154000,134320018.50000000
1628121600.0,0.20154000,0.20255000,0.19412000,0.20106000,147805285.10000000
1628208000.0,0.20101000,0.21203000,0.19853000,0.20491000,138596902.70000000
1628294400.0,0.20491000,0.26300000,0.20369000,0.26220000,704408130.30000000
1628380800.0,0.26209000,0.28397000,0.23514000,0.24024000,689034098.10000000
1628467200.0,0.24004000,0.26660000,0.23080000,0.25622000,425024581.80000000
1628553600.0,0.25613000,0.26323000,0.24518000,0.25748000,340195095.30000000
1628640000.0,0.25747000,0.28258000,0.25643000,0.26464000,486118769.80000000
1628726400.0,0.26461000,0.29489000,0.25163000,0.26400000,471029206.90000000
1628812800.0,0.26410000,0.28760000,0.26161000,0.28693000,274555178.30000000
1628899200.0,0.28676000,0.29879000,0.27613000,0.29421000,445530159.60000000
1628985600.0,0.29417000,0.34980000,0.28647000,0.34031000,744791486.70000000
1629072000.0,0.34028000,0.35199000,0.31030000,0.31971000,596265041.40000000
1629158400.0,0.31958000,0.34000000,0.29471000,0.29948000,491338413.70000000
1629244800.0,0.29944000,0.32500000,0.27000000,0.30300000,465963103.70000000
1629331200.0,0.30326000,0.31941000,0.29370000,0.31778000,292421276.30000000
1629417600.0,0.31784000,0.33500000,0.31379000,0.32734000,309607129.10000000
1629504000.0,0.32740000,0.32980000,0.31448000,0.31690000,249202004.50000000
1629590400.0,0.31690000,0.32179000,0.30517000,0.31493000,187863651.30000000
1629676800.0,0.31493000,0.32837000,0.31300000,0.31791000,271312420.10000000
1629763200.0,0.31778000,0.31970000,0.27642000,0.28871000,275068629.90000000
1629849600.0,0.28871000,0.29690000,0.27968000,0.29268000,234011142.00000000
1629936000.0,0.29268000,0.29637000,0.26440000,0.26840000,268494822.50000000
1630022400.0,0.26850000,0.29509000,0.26510000,0.29450000,214563279.20000000
1630108800.0,0.29460000,0.29950000,0.28310000,0.28620000,147032819.10000000
1630195200.0,0.28620000,0.29200000,0.27660000,0.28110000,142494358.00000000
1630281600.0,0.28100000,0.29050000,0.26980000,0.27210000,183656966.00000000
1630368000.0,0.27210000,0.28590000,0.26970000,0.27830000,196314445.00000000
1630454400.0,0.27840000,0.29480000,0.27290000,0.29450000,159304019.00000000
1630540800.0,0.29440000,0.30960000,0.29180000,0.29480000,297248922.10000000
1630627200.0,0.29480000,0.30500000,0.28710000,0.29620000,210020691.00000000
1630713600.0,0.29630000,0.30880000,0.29320000,0.29940000,199316203.00000000
1630800000.0,0.29950000,0.31560000,0.29630000,0.31440000,184206336.30000000
1630886400.0,0.31460000,0.32000000,0.30010000,0.30910000,244710159.20000000
1630972800.0,0.30910000,0.31130000,0.21250000,0.25530000,563419851.80000000
1631059200.0,0.25530000,0.26380000,0.23330000,0.25670000,359926322.00000000
1631145600.0,0.25650000,0.25970000,0.24880000,0.25260000,164547999.00000000
1631232000.0,0.25270000,0.26200000,0.23540000,0.23970000,152789252.00000000
1631318400.0,0.23970000,0.24790000,0.23770000,0.24110000,88988172.00000000
1631404800.0,0.24110000,0.25520000,0.23840000,0.25030000,133617861.00000000
1631491200.0,0.25040000,0.25220000,0.22830000,0.23600000,167860191.00000000
1631577600.0,0.23600000,0.24170000,0.23370000,0.24070000,91748911.00000000
1631664000.0,0.24060000,0.24840000,0.23900000,0.24730000,89297436.00000000
1631750400.0,0.24770000,0.24790000,0.23320000,0.24200000,89265026.00000000
1631836800.0,0.24200000,0.26000000,0.23750000,0.24010000,246541018.00000000
1631923200.0,0.24010000,0.24740000,0.23810000,0.24130000,77937273.00000000
1632009600.0,0.24130000,0.24140000,0.23090000,0.23310000,57063317.00000000
1632096000.0,0.23330000,0.23350000,0.19900000,0.20860000,178992790.20000000
1632182400.0,0.20860000,0.21840000,0.19760000,0.20080000,191599899.40000000
1632268800.0,0.20080000,0.23040000,0.19990000,0.22460000,217214937.00000000
1632355200.0,0.22450000,0.22730000,0.21770000,0.22470000,108212866.00000000
1632441600.0,0.22460000,0.22920000,0.19670000,0.20930000,186371884.70000000
1632528000.0,0.20940000,0.21280000,0.20430000,0.20840000,76910419.00000000
1632614400.0,0.20840000,0.20900000,0.19420000,0.20530000,79332061.00000000
1632700800.0,0.20490000,0.20940000,0.19970000,0.19980000,51034460.00000000
1632787200.0,0.19980000,0.20260000,0.19600000,0.19680000,54273878.00000000
1632873600.0,0.19650000,0.20410000,0.19470000,0.19860000,59085539.00000000
1632960000.0,0.19860000,0.20600000,0.19760000,0.20430000,59239033.00000000
1633046400.0,0.20420000,0.22530000,0.20180000,0.22280000,133239837.00000000
1633132800.0,0.22280000,0.22500000,0.21510000,0.21870000,95342845.00000000
1633219200.0,0.21870000,0.22660000,0.21570000,0.22180000,71734220.00000000
1633305600.0,0.22180000,0.24900000,0.21240000,0.24150000,383691634.00000000
1633392000.0,0.24160000,0.26810000,0.23150000,0.25170000,520573420.00000000
1633478400.0,0.25180000,0.27200000,0.24190000,0.25420000,470201124.00000000
1633564800.0,0.25410000,0.25700000,0.23580000,0.24280000,284414504.00000000
1633651200.0,0.24280000,0.25490000,0.24160000,0.24410000,210971176.00000000
1633737600.0,0.24420000,0.25250000,0.24100000,0.24670000,159923484.00000000
1633824000.0,0.24680000,0.24870000,0.22570000,0.22890000,153795328.00000000
1633910400.0,0.22890000,0.23940000,0.22500000,0.23130000,128226893.00000000
1633996800.0,0.23120000,0.23180000,0.21620000,0.22610000,124427050.00000000
1634083200.0,0.22600000,0.23420000,0.22040000,0.23260000,134865430.00000000
1634169600.0,0.23260000,0.24030000,0.23120000,0.23270000,142775255.00000000
1634256000.0,0.23270000,0.24350000,0.22400000,0.23400000,172611113.00000000
1634342400.0,0.23400000,0.24560000,0.23370000,0.23730000,160438943.00000000
1634428800.0,0.23740000,0.24200000,0.22550000,0.23780000,150580742.00000000
1634515200.0,0.23780000,0.27300000,0.23710000,0.24720000,656897253.00000000
1634601600.0,0.24720000,0.25500000,0.24000000,0.24540000,176047089.00000000
1634688000.0,0.24550000,0.26220000,0.24220000,0.25480000,223457076.00000000
1634774400.0,0.25480000,0.25840000,0.24050000,0.24240000,223323536.00000000
1634860800.0,0.24250000,0.25290000,0.23520000,0.24450000,191751295.00000000
1634947200.0,0.24450000,0.25390000,0.24060000,0.25120000,163332831.00000000
1635033600.0,0.25110000,0.28320000,0.24580000,0.27570000,640866247.00000000
1635120000.0,0.27570000,0.28050000,0.25850000,0.26500000,401687353.00000000
1635206400.0,0.26500000,0.27420000,0.25210000,0.25590000,300772830.00000000
1635292800.0,0.25590000,0.26370000,0.21810000,0.23810000,741952536.00000000
1635379200.0,0.23820000,0.34010000,0.23260000,0.29980000,2524166102.30000000
1635465600.0,0.29970000,0.30710000,0.27550000,0.28830000,718141906.00000000
1635552000.0,0.28810000,0.29490000,0.25800000,0.26910000,411648227.00000000
1635638400.0,0.26890000,0.28530000,0.25180000,0.28020000,508160028.00000000
1635724800.0,0.28020000,0.28670000,0.26360000,0.27180000,367797190.00000000
1635811200.0,0.27180000,0.28130000,0.26680000,0.27410000,278941362.00000000
1635897600.0,0.27420000,0.27760000,0.26240000,0.26910000,240857822.00000000
1635984000.0,0.26910000,0.27100000,0.25420000,0.26320000,195815415.00000000
1636070400.0,0.26310000,0.27100000,0.25680000,0.26110000,164508199.00000000
1636156800.0,0.26110000,0.26770000,0.25000000,0.26200000,173210833.00000000
1636243200.0,0.26200000,0.27000000,0.25860000,0.26660000,155214806.00000000
1636329600.0,0.26670000,0.29740000,0.26470000,0.28220000,531784427.00000000
1636416000.0,0.28220000,0.29050000,0.27120000,0.27370000,252915166.00000000
1636502400.0,0.27380000,0.27730000,0.23600000,0.25540000,303307106.00000000
1636588800.0,0.25540000,0.27200000,0.25330000,0.26070000,189858551.00000000
1636675200.0,0.26070000,0.26870000,0.24820000,0.25950000,159374352.00000000
1636761600.0,0.25940000,0.26230000,0.25430000,0.26120000,89901915.00000000
1636848000.0,0.26120000,0.27190000,0.25970000,0.26280000,126873451.00000000
1636934400.0,0.26280000,0.26530000,0.25550000,0.25670000,103551307.00000000
1637020800.0,0.25670000,0.25680000,0.22340000,0.23660000,215314005.00000000
1637107200.0,0.23650000,0.24140000,0.22700000,0.23730000,137449733.00000000
1637193600.0,0.23740000,0.24140000,0.21520000,0.22100000,200647846.00000000
1637280000.0,0.22100000,0.23700000,0.21560000,0.23300000,148098778.00000000
1637366400.0,0.23310000,0.23580000,0.22500000,0.23330000,86438191.00000000
1637452800.0,0.23330000,0.23350000,0.22530000,0.22570000,76033949.00000000
1637539200.0,0.22580000,0.22730000,0.21660000,0.21960000,70924444.00000000
1637625600.0,0.21960000,0.23690000,0.21340000,0.22670000,196199289.00000000
1637712000.0,0.22670000,0.23050000,0.21070000,0.21700000,120944482.00000000
1637798400.0,0.21700000,0.22900000,0.21400000,0.22100000,123106956.00000000
1637884800.0,0.22110000,0.22180000,0.18630000,0.20170000,259643559.40000000
1637971200.0,0.20170000,0.20940000,0.20070000,0.20520000,93468774.00000000
1638057600.0,0.20500000,0.20760000,0.19100000,0.20740000,98784321.00000000
1638144000.0,0.20740000,0.22540000,0.20260000,0.21520000,206163643.00000000
1638230400.0,0.21520000,0.22770000,0.21250000,0.21480000,297806801.00000000
